Loading dataset...
Downloading https://www.cs.toronto.edu/~kriz/cifar-10-python.tar.gz to ./data/raw/cifar-10-python.tar.gz
100% 170498071/170498071 [00:06<00:00, 24857119.72it/s]
Extracting ./data/raw/cifar-10-python.tar.gz to ./data/raw
Creating retain/forget splits...
  Retain set size: 45000
  Forget set size: 5000
  Retain train: 40500, Retain val: 4500
  Forget train: 4500, Forget val: 500
Creating data loaders...
Data loaders created. Training will start now...
Configuration: epochs=5, batch_size=32, device=cuda
Running fine-tuning unlearning...
/usr/local/lib/python3.12/dist-packages/torchvision/models/_utils.py:208: UserWarning: The parameter 'pretrained' is deprecated since 0.13 and may be removed in the future, please use 'weights' instead.
  warnings.warn(
/usr/local/lib/python3.12/dist-packages/torchvision/models/_utils.py:223: UserWarning: Arguments other than a weight enum or `None` for 'weights' are deprecated since 0.13 and may be removed in the future. The current behavior is equivalent to passing `weights=None`.
  warnings.warn(msg)

[Fine-tune 1/5] Starting epoch...
Epoch: [4][179/1266]	Loss 1.4017 (1.2093)	Accuracy 46.875 (57.639)	Time 0.82
Epoch: [4][199/1266]	Loss 1.2243 (1.2055)	Accuracy 50.000 (58.031)	Time 0.83
Epoch: [4][219/1266]	Loss 0.9612 (1.2070)	Accuracy 71.875 (57.884)	Time 0.86
Epoch: [4][239/1266]	Loss 1.1548 (1.2059)	Accuracy 59.375 (57.747)	Time 0.80
Epoch: [4][259/1266]	Loss 1.3215 (1.2058)	Accuracy 50.000 (57.849)	Time 0.78
Epoch: [4][279/1266]	Loss 1.0625 (1.1999)	Accuracy 65.625 (57.824)	Time 0.78
Epoch: [4][299/1266]	Loss 0.9059 (1.1977)	Accuracy 68.750 (57.781)	Time 0.78
Epoch: [4][319/1266]	Loss 1.4905 (1.1987)	Accuracy 43.750 (57.568)	Time 0.78
Epoch: [4][339/1266]	Loss 0.9830 (1.1999)	Accuracy 68.750 (57.436)	Time 0.78
Epoch: [4][359/1266]	Loss 1.3038 (1.1987)	Accuracy 40.625 (57.361)	Time 0.79
Epoch: [4][379/1266]	Loss 0.8805 (1.1964)	Accuracy 68.750 (57.410)	Time 0.79
Epoch: [4][399/1266]	Loss 1.3836 (1.1956)	Accuracy 53.125 (57.383)	Time 0.79
Epoch: [4][419/1266]	Loss 1.3427 (1.1948)	Accuracy 53.125 (57.388)	Time 0.79
Epoch: [4][439/1266]	Loss 1.1757 (1.1952)	Accuracy 56.250 (57.393)	Time 0.78
Epoch: [4][459/1266]	Loss 1.3625 (1.1971)	Accuracy 43.750 (57.289)	Time 0.78
Epoch: [4][479/1266]	Loss 0.8764 (1.1963)	Accuracy 71.875 (57.298)	Time 0.79
Epoch: [4][499/1266]	Loss 1.0378 (1.1954)	Accuracy 68.750 (57.275)	Time 0.84
Epoch: [4][519/1266]	Loss 0.8401 (1.1951)	Accuracy 71.875 (57.284)	Time 0.85
Epoch: [4][539/1266]	Loss 1.1238 (1.1963)	Accuracy 65.625 (57.251)	Time 0.83
Epoch: [4][559/1266]	Loss 1.2341 (1.1951)	Accuracy 62.500 (57.310)	Time 0.79
Epoch: [4][579/1266]	Loss 1.1857 (1.1941)	Accuracy 65.625 (57.349)	Time 0.80
Epoch: [4][599/1266]	Loss 1.1423 (1.1928)	Accuracy 56.250 (57.365)	Time 0.79
Epoch: [4][619/1266]	Loss 1.3548 (1.1932)	Accuracy 56.250 (57.394)	Time 0.80
Epoch: [4][639/1266]	Loss 0.9767 (1.1917)	Accuracy 59.375 (57.378)	Time 0.80
Epoch: [4][659/1266]	Loss 1.1329 (1.1903)	Accuracy 56.250 (57.467)	Time 0.81
Epoch: [4][679/1266]	Loss 1.0055 (1.1917)	Accuracy 59.375 (57.454)	Time 0.81
Epoch: [4][699/1266]	Loss 1.0388 (1.1912)	Accuracy 68.750 (57.429)	Time 0.79
Epoch: [4][719/1266]	Loss 1.3460 (1.1890)	Accuracy 56.250 (57.491)	Time 0.80
Epoch: [4][739/1266]	Loss 1.1231 (1.1889)	Accuracy 62.500 (57.521)	Time 0.79
Epoch: [4][759/1266]	Loss 1.0068 (1.1886)	Accuracy 62.500 (57.611)	Time 0.78
Epoch: [4][779/1266]	Loss 0.9390 (1.1885)	Accuracy 71.875 (57.644)	Time 0.79
Epoch: [4][799/1266]	Loss 0.9496 (1.1894)	Accuracy 62.500 (57.656)	Time 0.85
Epoch: [4][819/1266]	Loss 1.2679 (1.1882)	Accuracy 65.625 (57.671)	Time 0.84
Epoch: [4][839/1266]	Loss 1.5528 (1.1891)	Accuracy 37.500 (57.582)	Time 0.82
Epoch: [4][859/1266]	Loss 1.0784 (1.1884)	Accuracy 59.375 (57.609)	Time 0.78
Epoch: [4][879/1266]	Loss 1.0999 (1.1864)	Accuracy 59.375 (57.653)	Time 0.78
Epoch: [4][899/1266]	Loss 1.1152 (1.1850)	Accuracy 59.375 (57.667)	Time 0.79
Epoch: [4][919/1266]	Loss 0.9550 (1.1860)	Accuracy 68.750 (57.629)	Time 0.81
Epoch: [4][939/1266]	Loss 1.2268 (1.1857)	Accuracy 56.250 (57.620)	Time 0.81
Epoch: [4][959/1266]	Loss 1.3010 (1.1853)	Accuracy 59.375 (57.630)	Time 0.79
Epoch: [4][979/1266]	Loss 1.2015 (1.1855)	Accuracy 53.125 (57.612)	Time 0.80
Epoch: [4][999/1266]	Loss 1.2624 (1.1859)	Accuracy 62.500 (57.628)	Time 0.80
Epoch: [4][1019/1266]	Loss 1.4837 (1.1854)	Accuracy 50.000 (57.669)	Time 0.80
Epoch: [4][1039/1266]	Loss 1.5592 (1.1850)	Accuracy 50.000 (57.713)	Time 0.81
Epoch: [4][1059/1266]	Loss 0.8929 (1.1843)	Accuracy 62.500 (57.756)	Time 0.79
Epoch: [4][1079/1266]	Loss 0.9267 (1.1841)	Accuracy 62.500 (57.740)	Time 0.81
Epoch: [4][1099/1266]	Loss 1.0619 (1.1839)	Accuracy 59.375 (57.730)	Time 0.86
Epoch: [4][1119/1266]	Loss 1.0374 (1.1838)	Accuracy 59.375 (57.718)	Time 0.85
Epoch: [4][1139/1266]	Loss 1.5374 (1.1837)	Accuracy 31.250 (57.722)	Time 0.85
Epoch: [4][1159/1266]	Loss 1.1011 (1.1824)	Accuracy 56.250 (57.756)	Time 0.79
Epoch: [4][1179/1266]	Loss 1.1715 (1.1831)	Accuracy 53.125 (57.715)	Time 0.79
Epoch: [4][1199/1266]	Loss 1.0867 (1.1829)	Accuracy 50.000 (57.742)	Time 0.79
Epoch: [4][1219/1266]	Loss 0.9416 (1.1822)	Accuracy 68.750 (57.789)	Time 0.79
Epoch: [4][1239/1266]	Loss 1.1767 (1.1817)	Accuracy 59.375 (57.792)	Time 0.78
Epoch: [4][1259/1266]	Loss 1.4146 (1.1819)	Accuracy 53.125 (57.822)	Time 0.79
train_accuracy 57.835
   tr_acc: 0.6325
   tf_acc: 0.5864
   vr_acc: 0.5871
   vf_acc: 0.5700

[Fine-tune 5/5] Starting epoch...
Epoch: [5][19/1266]	Loss 1.3464 (1.0999)	Accuracy 56.250 (61.875)	Time 0.79
Epoch: [5][39/1266]	Loss 1.4677 (1.1147)	Accuracy 43.750 (60.703)	Time 0.79
Epoch: [5][59/1266]	Loss 1.2114 (1.1006)	Accuracy 68.750 (61.771)	Time 0.79
Epoch: [5][79/1266]	Loss 1.1078 (1.0789)	Accuracy 56.250 (62.500)	Time 0.80
Epoch: [5][99/1266]	Loss 0.9740 (1.0708)	Accuracy 75.000 (62.781)	Time 0.83
Epoch: [5][119/1266]	Loss 1.1656 (1.0743)	Accuracy 56.250 (62.734)	Time 0.84
Epoch: [5][139/1266]	Loss 1.0341 (1.0819)	Accuracy 71.875 (62.478)	Time 0.88
Epoch: [5][159/1266]	Loss 1.1261 (1.0853)	Accuracy 62.500 (62.207)	Time 0.79
Epoch: [5][179/1266]	Loss 1.0797 (1.0812)	Accuracy 71.875 (62.517)	Time 0.78
Epoch: [5][199/1266]	Loss 1.0708 (1.0865)	Accuracy 62.500 (62.000)	Time 0.78
Epoch: [5][219/1266]	Loss 1.3406 (1.0891)	Accuracy 59.375 (61.861)	Time 0.79
Epoch: [5][239/1266]	Loss 1.0085 (1.0916)	Accuracy 68.750 (61.745)	Time 0.79
Epoch: [5][259/1266]	Loss 1.0769 (1.0942)	Accuracy 62.500 (61.587)	Time 0.78
Epoch: [5][279/1266]	Loss 0.7506 (1.0971)	Accuracy 71.875 (61.417)	Time 0.79
Epoch: [5][299/1266]	Loss 1.0580 (1.0918)	Accuracy 65.625 (61.635)	Time 0.79
Epoch: [5][319/1266]	Loss 0.9555 (1.0956)	Accuracy 75.000 (61.533)	Time 0.79
Epoch: [5][339/1266]	Loss 1.1925 (1.0935)	Accuracy 56.250 (61.553)	Time 0.79
Epoch: [5][359/1266]	Loss 0.7178 (1.0926)	Accuracy 84.375 (61.623)	Time 0.80
Epoch: [5][379/1266]	Loss 0.7617 (1.0906)	Accuracy 78.125 (61.620)	Time 0.79
Epoch: [5][399/1266]	Loss 0.7750 (1.0865)	Accuracy 71.875 (61.750)	Time 0.84
Epoch: [5][419/1266]	Loss 0.9850 (1.0901)	Accuracy 56.250 (61.518)	Time 0.84
Epoch: [5][439/1266]	Loss 1.3096 (1.0894)	Accuracy 53.125 (61.491)	Time 0.89
Epoch: [5][459/1266]	Loss 1.1451 (1.0881)	Accuracy 62.500 (61.515)	Time 0.79
Epoch: [5][479/1266]	Loss 0.9419 (1.0876)	Accuracy 68.750 (61.556)	Time 0.79
Epoch: [5][499/1266]	Loss 0.9339 (1.0884)	Accuracy 62.500 (61.513)	Time 0.79
Epoch: [5][519/1266]	Loss 0.9168 (1.0845)	Accuracy 56.250 (61.562)	Time 0.80
Epoch: [5][539/1266]	Loss 0.8531 (1.0849)	Accuracy 75.000 (61.545)	Time 0.79
Epoch: [5][559/1266]	Loss 0.9271 (1.0862)	Accuracy 59.375 (61.512)	Time 0.78
Epoch: [5][579/1266]	Loss 1.1302 (1.0879)	Accuracy 59.375 (61.331)	Time 0.78
Epoch: [5][599/1266]	Loss 0.9699 (1.0876)	Accuracy 68.750 (61.380)	Time 0.78
Epoch: [5][619/1266]	Loss 1.3779 (1.0873)	Accuracy 53.125 (61.431)	Time 0.79
Epoch: [5][639/1266]	Loss 1.3923 (1.0874)	Accuracy 53.125 (61.431)	Time 0.78
Epoch: [5][659/1266]	Loss 0.8885 (1.0861)	Accuracy 65.625 (61.473)	Time 0.79
Epoch: [5][679/1266]	Loss 1.2755 (1.0861)	Accuracy 50.000 (61.461)	Time 0.78
Epoch: [5][699/1266]	Loss 0.8961 (1.0877)	Accuracy 59.375 (61.344)	Time 0.82
Epoch: [5][719/1266]	Loss 1.1255 (1.0881)	Accuracy 59.375 (61.285)	Time 0.83
Epoch: [5][739/1266]	Loss 1.1367 (1.0882)	Accuracy 59.375 (61.301)	Time 0.87
Epoch: [5][759/1266]	Loss 1.1070 (1.0880)	Accuracy 62.500 (61.320)	Time 0.82
Epoch: [5][779/1266]	Loss 0.8934 (1.0871)	Accuracy 71.875 (61.334)	Time 0.79
Epoch: [5][799/1266]	Loss 0.8366 (1.0862)	Accuracy 68.750 (61.375)	Time 0.78
Epoch: [5][819/1266]	Loss 1.1937 (1.0876)	Accuracy 56.250 (61.330)	Time 0.78
Epoch: [5][839/1266]	Loss 1.1120 (1.0889)	Accuracy 68.750 (61.336)	Time 0.78
Epoch: [5][859/1266]	Loss 1.0672 (1.0878)	Accuracy 62.500 (61.348)	Time 0.79
Epoch: [5][879/1266]	Loss 1.2930 (1.0867)	Accuracy 59.375 (61.406)	Time 0.79
Epoch: [5][899/1266]	Loss 1.2237 (1.0861)	Accuracy 50.000 (61.431)	Time 0.78
Epoch: [5][919/1266]	Loss 1.0072 (1.0851)	Accuracy 68.750 (61.467)	Time 0.80
Epoch: [5][939/1266]	Loss 1.0832 (1.0848)	Accuracy 56.250 (61.533)	Time 0.79
Epoch: [5][959/1266]	Loss 1.3116 (1.0844)	Accuracy 46.875 (61.530)	Time 0.79
Epoch: [5][979/1266]	Loss 0.8947 (1.0855)	Accuracy 65.625 (61.486)	Time 0.79
Epoch: [5][999/1266]	Loss 1.1247 (1.0851)	Accuracy 62.500 (61.484)	Time 0.80
Epoch: [5][1019/1266]	Loss 0.9855 (1.0853)	Accuracy 71.875 (61.507)	Time 0.84
Epoch: [5][1039/1266]	Loss 1.0161 (1.0863)	Accuracy 71.875 (61.475)	Time 0.85
Epoch: [5][1059/1266]	Loss 0.9832 (1.0873)	Accuracy 59.375 (61.430)	Time 0.83
Epoch: [5][1079/1266]	Loss 1.0321 (1.0883)	Accuracy 65.625 (61.398)	Time 0.79
Epoch: [5][1099/1266]	Loss 1.4434 (1.0886)	Accuracy 50.000 (61.386)	Time 0.78
Epoch: [5][1119/1266]	Loss 1.3038 (1.0892)	Accuracy 53.125 (61.348)	Time 0.78
Epoch: [5][1139/1266]	Loss 0.7085 (1.0884)	Accuracy 75.000 (61.357)	Time 0.79
Epoch: [5][1159/1266]	Loss 1.0042 (1.0892)	Accuracy 62.500 (61.336)	Time 0.78
Epoch: [5][1179/1266]	Loss 1.2964 (1.0883)	Accuracy 62.500 (61.377)	Time 0.79
Epoch: [5][1199/1266]	Loss 1.0929 (1.0879)	Accuracy 53.125 (61.365)	Time 0.80
Epoch: [5][1219/1266]	Loss 1.1788 (1.0883)	Accuracy 65.625 (61.360)	Time 0.80
Epoch: [5][1239/1266]	Loss 1.1166 (1.0878)	Accuracy 56.250 (61.376)	Time 0.80
Epoch: [5][1259/1266]	Loss 1.2199 (1.0876)	Accuracy 62.500 (61.362)	Time 0.79
train_accuracy 61.365
   tr_acc: 0.6727
   tf_acc: 0.5982
   vr_acc: 0.6004
   vf_acc: 0.5820

Fine-tuning unlearning completed!
Final train retain acc: 0.6727
Final valid forget acc: 0.5820
